"customer_id";"phone";"type"
258;2035862755;"work"
259;2031212331;"personal"
260;2032207751;"work"
261;2039181162;"personal"
262;2039181162;"personal"
263;2039181162;"work"
264;2039181162;"personal"
265;2039181162;"personal"
266;2039181162;"personal"
267;2039935438;"work"
268;2039181162;"work"
269;2036336660;"work"
270;2036342277;"work"
271;2039181162;"personal"
272;2039181162;"personal"
273;2039181162;"personal"
274;2039181162;"work"
275;2039181162;"personal"
276;2039181162;"work"
277;2039181162;"personal"
278;2039181162;"work"
279;2034749555;"personal"
280;2039181162;"work"
281;2039181162;"personal"
282;2034285591;"work"
283;2037382238;"personal"
284;2039181162;"work"
285;2035697250;"personal"
286;2039181162;"work"
287;2031234567;"personal"
288;2039181162;"work"
289;2033266540;"work"
290;2035035328;"personal"
291;2032569231;"work"
292;2034888648;"personal"
293;2039181162;"work"
294;2039181162;"personal"
295;2039181162;"personal"
296;2039181162;"personal"
297;2034770411;"work"
298;2039181162;"work"
299;2034529630;"work"
300;2039181162;"personal"
301;2033837281;"work"
302;2039181162;"personal"
303;2039181162;"personal"
304;2039181162;"work"
305;2037272878;"personal"
306;2039181162;"work"
307;2037480123;"work"
308;2036362244;"work"
309;2038626961;"work"
310;2031111111;"personal"
311;2036341704;"work"
312;2034354576;"personal"
313;2039181162;"work"
314;2032842258;"personal"
315;2032556911;"work"
316;2037341200;"personal"
317;2039181162;"work"
318;2039181162;"personal"
319;2034899561;"work"
320;2039181162;"personal"
321;2036679137;"personal"
322;2035555555;"work"
323;2039181162;"personal"
324;2039181162;"personal"
325;2039842703;"work"
326;2036622525;"work"
327;2038439022;"personal"
328;2039181162;"work"
329;2039181162;"work"
330;2039181162;"personal"
331;2039181162;"personal"
332;2034544545;"work"
333;2034460077;"work"
334;2039181162;"personal"
335;2039181162;"personal"
336;2039181162;"work"
337;2039181162;"work"
338;2032238450;"work"
339;2032630166;"work"
340;2039181162;"work"
341;2032757517;"personal"
342;2039181162;"personal"
343;2033397654;"personal"
344;2039181162;"work"
345;2036864458;"personal"
346;2032842258;"work"
347;2039181162;"work"
348;2036348870;"personal"
349;2037814738;"personal"
350;2039181162;"work"
351;2034830884;"work"
352;2039181162;"personal"
353;2039181162;"personal"
354;2035554545;"work"
355;2039181162;"personal"
356;2032240425;"work"
357;2039181162;"personal"
358;2039181162;"personal"
359;2033676062;"work"
360;2039181162;"personal"
361;2039181162;"work"
362;2039181162;"work"
363;2031111111;"work"
364;2035799662;"work"
365;2039237000;"work"
366;2039181162;"work"
367;2032381689;"personal"
368;2033358824;"work"
369;2039181162;"personal"
370;2039181162;"work"
371;2039181162;"personal"
372;2039181162;"personal"
373;2032335394;"personal"
374;2039181162;"personal"
375;2034270550;"personal"
376;2032347881;"work"
377;2039181162;"personal"
378;2039181162;"work"
379;2034823475;"work"
380;2039181162;"personal"
381;2039181162;"work"
382;2039181162;"personal"
383;2030101212;"personal"
384;2039181162;"work"
385;2039181162;"personal"
386;2039181162;"work"
387;2032877188;"personal"
388;2039181162;"work"
389;2039181162;"work"
390;2039384843;"personal"
391;2031212331;"work"
392;2039181162;"personal"
393;2039181162;"personal"
394;2033816498;"work"
395;2039181162;"personal"
396;20346657568;"personal"
397;2039181162;"work"
398;2039181162;"work"
399;2039181162;"personal"
400;2037489175;"personal"
401;2034545435;"personal"
402;2033334448;"work"
403;2032222000;"personal"
404;2034291599;"work"
405;2039181162;"personal"
406;20346657568;"work"
407;2039181162;"work"
408;2039181162;"personal"
409;2037871527;"work"
410;2037563889;"work"
411;2039181162;"work"
412;2039181162;"work"
413;2039181162;"personal"
414;2039181162;"work"
415;2039181162;"work"
416;2039181162;"work"
417;2039999999;"work"
418;2039181162;"work"
419;2039181162;"personal"
420;2031400221;"personal"
421;2038958698;"work"
422;2035684683;"personal"
423;2039181162;"personal"
424;2038989898;"personal"
425;2033042675;"personal"
426;2034799995;"personal"
427;2032877188;"personal"
428;2039181162;"personal"
429;2032927139;"personal"
430;2036852990;"personal"
431;2032554968;"work"
432;2039181162;"work"
433;2039181162;"work"
434;2039181162;"personal"
435;2039181162;"work"
436;2039181162;"work"
437;2039181162;"work"
438;2039181162;"work"
439;2039181162;"personal"
440;2039181162;"work"
441;2039181162;"work"
442;2033294562;"personal"
443;2039181162;"personal"
444;2039181162;"personal"
445;2039181162;"personal"
446;2039181162;"work"
447;2039181162;"personal"
448;2032695587;"personal"
449;2039181162;"work"
450;2039181162;"personal"
451;2039181162;"work"
452;2039181162;"work"
453;2039181162;"work"
454;2033456789;"work"
455;2039181162;"personal"
456;2039181162;"personal"
457;2039181162;"work"
458;2034170418;"personal"
459;2039181162;"personal"
460;2036296134;"personal"
461;2034170422;"work"
462;2038771952;"personal"
463;2039181162;"personal"
464;2039181162;"personal"
465;2031113333;"work"
466;2037060501;"personal"
467;2032536987;"personal"
468;2039181162;"personal"
469;2034639100;"work"
470;2039181162;"work"
471;2039181162;"personal"
472;2039181162;"personal"
473;2039181162;"personal"
474;2039181162;"personal"
475;2039181162;"personal"
476;2039181162;"personal"
477;2034617198;"personal"
478;2039181162;"work"
479;2037382238;"personal"
480;2039181162;"work"
481;2034291599;"personal"
482;2039181162;"personal"
483;2032569231;"work"
484;2039999999;"personal"
485;2039181162;"personal"
486;2039181162;"work"
487;2039181162;"personal"
488;2039181162;"work"
489;2033816498;"personal"
490;2036296134;"work"
491;2032222333;"work"
492;2039181162;"personal"
493;2039181162;"personal"
494;2032223331;"personal"
495;2039181162;"work"
496;2039181162;"work"
497;2034770514;"work"
498;2039181162;"personal"
499;2039181162;"work"
500;2038133997;"work"
501;2038326747;"personal"
502;2039181162;"work"
503;2039181162;"work"
504;2039181162;"work"
505;2039181162;"work"
506;2036934060;"personal"
507;2031400221;"work"
508;2039181162;"work"
509;2032714043;"work"
510;2033632212;"work"
511;2036676957;"personal"
512;2038439022;"work"
513;2036233584;"personal"
514;2039181162;"personal"
515;2039181162;"work"
516;2039181162;"personal"
517;2039181162;"work"
518;2036782932;"work"
519;2039181162;"work"
520;2039852073;"personal"
521;2036679133;"work"
522;2033765884;"work"
523;2039181162;"personal"
524;2031231234;"work"
525;2039181162;"work"
526;2036296134;"personal"
527;2039181162;"personal"
528;2033632212;"personal"
529;2037776544;"work"
530;2038778501;"personal"
531;2034749555;"work"
532;2038342422;"work"
533;2032334455;"work"
534;2034291599;"personal"
535;2032569231;"work"
536;2031234567;"personal"
537;2039181162;"personal"
538;2039181162;"personal"
539;2038852010;"work"
540;2039181162;"personal"
541;2038847973;"personal"
542;2032842258;"personal"
543;2035558888;"work"
544;2039181162;"work"
545;2039181162;"work"
546;2039181162;"work"
547;2039181162;"work"
548;2034795438;"work"
549;2033823568;"work"
550;2033336999;"work"
551;2036435374;"personal"
552;2037480123;"work"
553;2039181162;"personal"
554;2033458889;"work"
555;2039181162;"personal"
556;2033397654;"personal"
557;2039181162;"personal"
558;2039181162;"personal"
559;2035384159;"personal"
560;2037814738;"personal"
561;2038439022;"work"
562;2036435374;"work"
563;2039999879;"personal"
564;2034291599;"personal"
565;2039181162;"personal"
566;2039181162;"personal"
567;2039181162;"work"
568;2039181162;"personal"
569;2039181162;"work"
570;2039181162;"work"
571;2039181162;"personal"
572;2033847302;"work"
573;2035633616;"work"
574;2032246299;"personal"
575;2039181162;"personal"
576;2039181162;"work"
577;2039181162;"work"
578;2038325488;"personal"
579;2039181162;"work"
580;2039181162;"personal"
581;2039181162;"work"
582;2034617198;"personal"
583;2039181162;"personal"
584;2039181162;"work"
585;2038439022;"work"
586;2031231234;"work"
587;2031234567;"personal"
588;2035799662;"work"
589;2034285591;"personal"
590;2036602278;"personal"
591;2039181162;"work"
592;2039181162;"personal"
593;2039181162;"personal"
594;2039181162;"personal"
595;2033295255;"work"
596;2039181162;"work"
597;2039181162;"personal"
598;2039181162;"personal"
599;2039181162;"work"
600;2038445000;"personal"
601;2039181162;"work"
602;2039181162;"work"
603;2035496030;"personal"
604;2039181162;"work"
605;2039181162;"personal"
606;2039181162;"work"
607;2032381689;"personal"
608;2039181162;"work"
609;2038322754;"work"
610;2039181162;"work"
611;2039181162;"work"
612;2039181162;"work"
613;2039842703;"work"
614;2039181162;"personal"
615;2036660614;"personal"
616;2039181162;"personal"
617;2039181162;"personal"
618;2039181162;"personal"
619;2033813140;"work"
620;2039181162;"work"
621;2039181162;"personal"
622;2039181162;"work"
623;2033456789;"personal"
624;2039181162;"work"
625;2039181162;"work"
626;2033351220;"work"
627;2039181162;"work"
628;2039181162;"personal"
629;2033802872;"work"
630;2036940462;"work"
631;2039181162;"personal"
632;2039181162;"work"
633;2039181162;"work"
634;2039181162;"work"
635;2039181162;"personal"
636;2039181162;"personal"
637;2038989898;"personal"
638;2034386650;"personal"
639;2032536987;"personal"
640;2039181162;"personal"
641;2039181162;"personal"
642;2039181162;"personal"
643;2039181162;"work"
644;20346657568;"personal"
645;2032536987;"personal"
646;2039181162;"work"
647;2032491231;"personal"
648;2039181162;"personal"
649;2039181162;"work"
650;2039181162;"work"
651;2035496048;"personal"
652;2039181162;"work"
653;2039181162;"personal"
654;2039181162;"personal"
655;2039181162;"personal"
656;2039181162;"personal"
657;2039181162;"work"
658;2039181162;"work"
659;2039181162;"work"
660;2039181162;"personal"
661;2039181162;"personal"
662;2033676062;"personal"
663;2039181162;"personal"
664;2031212331;"personal"
665;2039181162;"personal"
666;2039181162;"work"
667;2039181162;"work"
668;2039181162;"work"
669;2035864861;"personal"
670;2037524551;"work"
671;2033823568;"work"
672;2039181162;"work"
673;2039181162;"work"
674;2039181162;"work"
675;2039181162;"work"
676;2039181162;"personal"
677;2036231901;"work"
678;2039181162;"personal"
679;2032692353;"personal"
680;2039181162;"work"
681;2039181162;"work"
682;2036754671;"personal"
683;2033342222;"personal"
684;2039181162;"personal"
685;2031231231;"personal"
686;2039181162;"personal"
687;2033276144;"personal"
688;2039181162;"personal"
689;2039181162;"work"
690;2039181162;"work"
691;2039181162;"work"
692;2039181162;"personal"
693;2039181162;"personal"
694;2039239337;"work"
695;2034170302;"personal"
696;2039181162;"work"
697;2039181162;"personal"
698;2032239305;"personal"
699;2039181162;"work"
700;2039181162;"work"
701;2039181162;"work"
702;2039181162;"personal"
703;2035861921;"personal"
704;2035496048;"personal"
705;2039181162;"work"
706;2039181162;"personal"
707;2034773367;"work"
708;2039181162;"personal"
709;2039181162;"personal"
710;2039181162;"work"
711;2034170419;"personal"
712;2039181162;"personal"
713;2039181162;"personal"
714;2039181162;"personal"
715;2039181162;"personal"
716;2038776869;"work"
717;2039181162;"personal"
718;2031231231;"work"
719;2032145643;"personal"
720;2039181162;"personal"
721;2033458889;"personal"
722;2039181162;"work"
723;2036360585;"personal"
724;2031235678;"personal"
725;2035277580;"personal"
726;2039181162;"work"
727;2039181162;"personal"
728;2039181162;"work"
729;2039239337;"work"
730;2039181162;"personal"
731;2039181162;"personal"
732;2034883640;"personal"
733;2039181162;"personal"
734;2033434430;"work"
735;2039181162;"work"
736;2039181162;"work"
737;2032434737;"work"
738;2039181162;"personal"
739;2039181162;"personal"
740;2039181162;"work"
741;2039181162;"work"
742;2034444444;"work"
743;2039181162;"work"
744;2039181162;"work"
745;2039181162;"personal"
746;2038364401;"personal"
747;2039181162;"work"
748;2031400221;"personal"
749;2039181162;"work"
750;2035918641;"work"
751;;"work"
752;2039181162;"personal"
753;2039181162;"work"
754;2039181162;"personal"
755;2039181162;"work"
756;2037254998;"work"
757;2039181162;"personal"
758;2034170421;"work"
759;2039181162;"work"
760;2039181162;"personal"
761;2039181162;"work"
762;2032869558;"work"
763;2039181162;"personal"
764;2039181162;"personal"
765;2039181162;"work"
766;2034988377;"work"
767;2032691774;"personal"
768;2039181162;"personal"
769;2039181162;"personal"
770;2039181162;"personal"
771;2039181162;"work"
772;2039181162;"personal"
773;2032556911;"personal"
774;2034170303;"work"
775;2039181162;"work"
776;2035332301;"work"
777;2036324604;"work"
778;2034830884;"work"
779;2039181162;"work"
780;2039852456;"personal"
781;2039181162;"personal"
782;2039181162;"personal"
783;2039181162;"personal"
784;2035492222;"personal"
785;2037277111;"personal"
786;2039181162;"personal"
787;2038439022;"work"
788;2034170302;"personal"
789;2039181162;"work"
790;2034056000;"personal"
791;2039181162;"work"
792;2036206687;"work"
793;2039181162;"personal"
794;2032246299;"personal"
795;2033768781;"work"
796;2039181162;"work"
797;2038852010;"work"
798;2039181162;"personal"
799;2039181162;"personal"
800;2039181162;"work"
801;2039181162;"personal"
802;2039181162;"personal"
803;2039181162;"personal"
804;2039181162;"work"
805;2039381631;"work"
806;2032692353;"work"
807;2039181162;"work"
808;2039181162;"work"
809;2039181162;"personal"
810;2039181162;"work"
811;2039181162;"personal"
812;2031231233;"personal"
813;2039999999;"personal"
814;2036666450;"work"
815;2039181162;"personal"
816;2039181162;"personal"
817;2039181162;"personal"
818;2039181162;"personal"
819;2039181162;"personal"
820;2034823475;"work"
821;2033821232;"work"
822;2039181162;"personal"
823;2039181162;"work"
824;2039181162;"work"
825;2039181162;"work"
826;2032283344;"work"
827;2039181162;"personal"
828;2039181162;"personal"
829;2034447802;"work"
830;2037659849;"personal"
831;2039181162;"personal"
832;2039239337;"work"
833;2033870132;"personal"
834;2032835658;"work"
835;2037233975;"personal"
836;2039181162;"personal"
837;2039181162;"personal"
838;2039181162;"work"
839;2039181162;"work"
840;2039181162;"work"
841;2039181162;"work"
842;2035633616;"personal"
843;2035332301;"work"
844;2039181162;"work"
845;2032043536;"personal"
846;2033434430;"work"
847;2039181162;"work"
848;2036383248;"personal"
849;2033826216;"personal"
850;2039999999;"personal"
851;2039181162;"work"
852;2039181162;"work"
853;2039181162;"personal"
854;2039376011;"work"
855;2039181162;"personal"
856;2039181162;"work"
857;2039181162;"work"
858;2037890760;"work"
859;2039181162;"personal"
860;2039181162;"personal"
861;2039181162;"work"
862;2039181162;"work"
863;2036547080;"work"
864;2039181162;"personal"
865;2039181162;"personal"
866;2034170428;"work"
867;2039181162;"work"
868;2039181162;"work"
869;2039181162;"work"
870;2039181162;"personal"
871;2037326346;"personal"
872;2039181162;"work"
873;2038412211;"personal"
874;2039181162;"personal"
875;2034639100;"personal"
876;2034617198;"work"
877;2033837281;"personal"
878;2036864458;"personal"
879;2039181162;"personal"
880;2039181162;"work"
881;2036934060;"work"
882;2032557556;"work"
883;2039181162;"work"
884;2039181162;"work"
885;2039181162;"personal"
886;2033837281;"work"
887;2039181162;"personal"
888;2039181162;"personal"
889;2039181162;"work"
890;2032838264;"work"
891;2032491231;"work"
892;2038626961;"work"
893;2032222222;"work"
894;2039181162;"work"
895;2036564489;"work"
896;2036323845;"work"
897;2030000000;"work"
898;2039181162;"work"
899;2032724443;"work"
900;2039181162;"personal"
901;2039181162;"personal"
902;2039181162;"personal"
903;2039181162;"work"
904;2039181162;"personal"
905;2039181162;"personal"
906;2031231233;"personal"
907;2039325688;"personal"
908;2039181162;"work"
909;2039181162;"work"
910;2039181162;"work"
911;2034172827;"personal"
912;2039629415;"work"
913;2039181162;"personal"
914;2039181162;"personal"
915;2039181162;"work"
916;2039079400;"personal"
917;2039181162;"work"
918;2039181162;"work"
919;2039181162;"personal"
920;2039181162;"work"
921;2036462961;"work"
922;2039181162;"personal"
923;2036934060;"work"
924;2039181162;"work"
925;2039181162;"work"
926;2039181162;"personal"
927;2039181162;"work"
928;2036341704;"work"
929;2039181162;"personal"
930;2034529630;"personal"
931;2039181162;"work"
932;2032043536;"work"
933;2035561257;"work"
934;2039181162;"work"
935;2039181162;"personal"
936;2037916445;"work"
937;2037272878;"work"
938;2039181162;"personal"
939;2035452541;"personal"
940;2039181162;"work"
941;2039181162;"personal"
942;2039181162;"work"
943;2039181162;"work"
944;2039181162;"personal"
945;2032672559;"work"
946;2039181162;"work"
947;2037277111;"personal"
948;2039181162;"work"
949;2039181162;"work"
950;2039181162;"work"
951;2039181162;"personal"
952;2039181162;"personal"
953;2039181162;"work"
954;2033456789;"work"
955;2034652264;"work"
956;2035864861;"work"
957;2039181162;"personal"
958;2039181162;"work"
959;2036646589;"work"
960;2036360585;"work"
961;2039181162;"work"
962;2039181162;"personal"
963;2039181162;"personal"
964;2039181162;"personal"
965;2039381631;"work"
966;2039181162;"personal"
967;2039181162;"work"
968;2039181162;"work"
969;2039181162;"personal"
970;2039181162;"personal"
971;2038671111;"work"
972;2039181162;"work"
973;2039181162;"personal"
974;2039181162;"personal"
975;2039181162;"personal"
976;2039181162;"work"
977;2039181162;"work"
978;2039181162;"work"
979;2039181162;"work"
980;2039181162;"personal"
981;2038202211;"personal"
982;2039181162;"personal"
983;2039181162;"personal"
984;2039237000;"personal"
985;2039181162;"work"
986;2039181162;"work"
987;2031231233;"work"
988;2039181162;"personal"
989;2039181162;"personal"
990;2039181162;"work"
991;2039181162;"work"
992;2039181162;"personal"
993;2039556911;"personal"
994;2035496666;"personal"
995;2039181162;"personal"
996;2039181162;"personal"
997;2035799768;"personal"
998;2035277580;"work"
999;2039181162;"personal"
1000;2039181162;"work"
1001;2039181162;"work"
1002;2039181162;"work"
1003;2039181162;"personal"
1004;2039181162;"personal"
1005;2038310294;"work"
1006;2036913425;"personal"
1007;2039181162;"personal"
1008;2039181162;"work"
1009;2035491111;"personal"
1010;2039181162;"work"
1011;2035555555;"work"
1012;2032359174;"personal"
1013;2039181162;"personal"
1014;2039181162;"personal"
1015;2034287275;"work"
1016;2039181162;"work"
1017;2039181162;"personal"
1018;2036679131;"work"
1019;2039795404;"work"
1020;2039181162;"personal"
1021;2039181162;"work"
1022;2039181162;"personal"
1023;2032222000;"work"
1024;2035918641;"personal"
1025;2032246299;"personal"
1026;2032692353;"work"
1027;2033266540;"personal"
1028;2037060501;"personal"
1029;2032240404;"work"
1030;2036348870;"work"
1031;2039181162;"personal"
1032;2039181162;"work"
1033;2039181162;"personal"
1034;2039181162;"work"
1035;2039181162;"personal"
1036;2034544545;"work"
1037;2032152892;"work"
1038;2034445555;"personal"
1039;2030010900;"personal"
1040;2039181162;"personal"
1041;2039181162;"work"
1042;2032444426;"personal"
1043;2032835658;"work"
1044;2033870132;"personal"
1045;2035952925;"work"
1046;2039181162;"work"
1047;2039181162;"personal"
1048;2039376011;"work"
1049;2032145643;"work"
1050;2039181162;"personal"
1051;2039181162;"work"
1052;2038771341;"personal"
1053;2039181162;"work"
1054;2039181162;"personal"
1055;2039181162;"work"
1056;2036785413;"personal"
1057;2039181162;"work"
1058;2039181162;"work"
1059;2037341200;"work"
1060;2035455126;"work"
1061;2039181162;"personal"
1062;2039181162;"personal"
1063;2039181162;"work"
1064;2039181162;"personal"
1065;2039181162;"personal"
1066;2039181162;"personal"
1067;2039325688;"work"
1068;2039181162;"personal"
1069;2039181162;"work"
1070;2039181162;"work"
1071;2032070262;"work"
1072;2033951209;"personal"
1073;2039181162;"work"
1074;2039181162;"work"
1075;2039646788;"work"
1076;2036323845;"work"
1077;2039181162;"personal"
1078;2032848892;"work"
1079;2038133997;"personal"
1080;2037284959;"personal"
1081;2039181162;"work"
1082;2034170419;"work"
1083;2039181162;"personal"
1084;2039181162;"work"
1085;2033826030;"work"
1086;2039181162;"work"
1087;2036565856;"work"
1088;2039181162;"personal"
1089;2039181162;"work"
1090;2039181162;"work"
1091;2039181162;"personal"
1092;2039181162;"personal"
1093;2032554968;"personal"
1094;2039795404;"work"
1095;2037366416;"personal"
1096;2039181162;"work"
1097;2039181162;"personal"
1098;2035852626;"personal"
1099;2032842258;"personal"
1100;2039181162;"personal"
1101;2039181162;"personal"
1102;2039181162;"personal"
1103;2039181162;"work"
1104;2039181162;"work"
1105;2037896297;"personal"
1106;2039181162;"work"
1107;2032767911;"work"
1108;2039181162;"personal"
1109;2039181162;"personal"
1110;2039181162;"personal"
1111;2039181162;"work"
1112;2035893035;"work"
1113;2039181162;"work"
1114;2039181162;"work"
1115;2035492222;"personal"
1116;2039181162;"work"
1117;2039181162;"work"
1118;2038776869;"personal"
1119;2039999999;"personal"
1120;2035555555;"personal"
1121;2039181162;"work"
1122;2039181162;"personal"
1123;2031111111;"personal"
1124;2039181162;"work"
1125;2039181162;"personal"
1126;2039181162;"personal"
1127;2039181162;"work"
1128;2035861921;"work"
1129;2036602278;"personal"
1130;2035496030;"work"
1131;2038326747;"work"
1132;2039181162;"work"
1133;2032842258;"personal"
1134;2039181162;"work"
1135;2039181162;"work"
1136;2039181162;"personal"
1137;2039181162;"personal"
1138;2033823568;"personal"
1139;2039181162;"personal"
1140;2039181162;"personal"
1141;2039181162;"personal"
1142;2039181162;"personal"
1143;2036462961;"personal"
1144;2039181162;"personal"
1145;2039181162;"work"
1146;2039181162;"work"
1147;2039181162;"personal"
1148;2039181162;"personal"
1149;2039181162;"personal"
1150;2039181162;"work"
1151;2039181162;"personal"
1152;2039181162;"personal"
1153;2039181162;"personal"
1154;20334234324;"work"
1155;2039181162;"personal"
1156;2039181162;"personal"
1157;2039181162;"work"
1158;2039181162;"work"
1159;2039181162;"personal"
1160;2039181162;"work"
1161;2036652466;"personal"
1162;2034622396;"personal"
1163;2039181162;"work"
1164;2039181162;"personal"
1165;2037692812;"personal"
1166;2039181162;"work"
1167;2033456789;"work"
1168;2039181162;"work"
1169;2033765884;"work"
1170;2039181162;"personal"
1171;2033870132;"personal"
1172;2039181162;"personal"
1173;2036140880;"work"
1174;2039181162;"personal"
1175;2039181162;"personal"
1176;2039181162;"work"
1177;2037234671;"work"
1178;2039181162;"work"
1179;2035491111;"personal"
1180;2039181162;"personal"
1181;2033294562;"personal"
1182;2039181162;"personal"
1183;2039181162;"personal"
1184;2039181162;"personal"
1185;2037805638;"work"
1186;2033823568;"personal"
1187;2039181162;"work"
1188;2039181162;"work"
1189;2038221833;"personal"
1190;2039181162;"work"
1191;2032246299;"personal"
1192;2032070262;"work"
1193;2039181162;"work"
1194;2039181162;"work"
1195;2039181162;"work"
1196;2039181162;"personal"
1197;2037873241;"work"
1198;2039181162;"personal"
1199;2039181162;"personal"
1200;2039181162;"work"
1201;2032444426;"work"
1202;2035988225;"personal"
1203;2033870132;"work"
1204;2039181162;"work"
1205;2034899767;"work"
1206;2039181162;"personal"
1207;2039181162;"personal"
1208;2033765884;"work"
1209;2039181162;"work"
1210;2039181162;"personal"
1211;2039181162;"personal"
1212;2033292357;"work"
1213;2039181162;"work"
1214;2033813140;"personal"
1215;2039181162;"work"
1216;2032222222;"personal"
1217;2039181162;"personal"
1218;2039181162;"work"
1219;2039181162;"work"
1220;2039181162;"work"
1221;2039181162;"work"
1222;2039181162;"work"
1223;2039181162;"personal"
1224;2039181162;"work"
1225;2039181162;"personal"
1226;2039181162;"personal"
1227;2032222000;"personal"
1228;2033458889;"work"
1229;2039181162;"work"
1230;2034170703;"work"
1231;2032491231;"work"
1232;2039181162;"work"
1233;2034170421;"work"
1234;2039181162;"personal"
1235;2039181162;"work"
1236;2035496030;"work"
1237;2036652466;"work"
1238;2039181162;"work"
1239;2039181162;"personal"
1240;2035799768;"work"
1241;2035332301;"personal"
1242;2039181162;"work"
1243;2039181162;"work"
1244;2039181162;"personal"
1245;2039181162;"personal"
1246;2039181162;"work"
1247;2039181162;"personal"
1248;2039181162;"personal"
1249;2039181162;"work"
1250;2033744949;"personal"
1251;2039181162;"work"
1252;2039181162;"work"
1253;2039181162;"personal"
1254;2039181162;"work"
1255;2035384159;"work"
1256;2032452286;"personal"
1257;2037805638;"personal"
1258;2031111119;"personal"
1259;2039181162;"work"
1260;2032817103;"work"
1261;2032043536;"personal"
1262;2033826216;"work"
1263;2035384159;"work"
1264;2039181162;"work"
1265;2034622396;"personal"
1266;2039181162;"work"
1267;2039181162;"personal"
1268;2039181162;"work"
1269;2037814613;"personal"
1270;2033818348;"work"
1271;2036660614;"work"
1272;2039181162;"personal"
1273;2039181162;"work"
1274;2033266540;"personal"
1275;2039181162;"work"
1276;2039999999;"personal"
1277;2039181162;"work"
1278;2033470697;"work"
1279;2039181162;"personal"
1280;2039181162;"work"
1281;2039181162;"work"
1282;2033172215;"work"
1283;2036952431;"personal"
1284;2036709538;"work"
1285;2039181162;"work"
1286;2039181162;"work"
1287;2039181162;"work"
1288;2039181162;"personal"
1289;2032535088;"personal"
1290;2037893737;"work"
1291;2030010900;"personal"
1292;2039181162;"personal"
1293;2034464718;"personal"
1294;2039181162;"personal"
1295;2039181162;"personal"
1296;2037277111;"personal"
1297;2039181162;"personal"
1298;2039181162;"personal"
1299;2039181162;"work"
1300;2039181162;"work"
1301;2039181162;"work"
1302;2037890760;"work"
1303;2033342222;"work"
1304;2032235689;"personal"
1305;2032244430;"personal"
1306;2039181162;"work"
1307;2039181162;"personal"
1308;2032376195;"work"
1309;2034988377;"personal"
1310;2038988989;"work"
1311;2037494300;"personal"
1312;2039181162;"work"
1313;2039181162;"work"
1314;2032607047;"personal"
1315;2034291599;"personal"
1316;2039181162;"personal"
1317;2039239337;"work"
1318;2039181162;"personal"
1319;2034354576;"personal"
1320;2039181162;"personal"
1321;2039181162;"work"
1322;2032842258;"personal"
1323;2033816498;"personal"
1324;2039181162;"work"
1325;2036334459;"work"
1326;2039181162;"personal"
1327;2039181162;"work"
1328;2034899561;"personal"
1329;2039181162;"work"
1330;2039181162;"personal"
1331;2039181162;"work"
1332;2039181162;"personal"
1333;2039181162;"work"
1334;2039181162;"personal"
1335;2039181162;"work"
1336;2039181162;"personal"
1337;2039181162;"personal"
1338;2039181162;"work"
1339;2039999999;"personal"
1340;2035496100;"personal"
1341;2039181162;"work"
1342;2033456789;"work"
1343;2034944935;"personal"
1344;2039181162;"personal"
1345;2039181162;"personal"
1346;2039181162;"personal"
1347;2039181162;"personal"
1348;2032536987;"personal"
1349;2039181162;"personal"
1350;2036952431;"personal"
